Propellant 
+657         100.00 g   # NITROUS OXIDE                 
+1029     1 g   # EICOSANE (PARAFFIN)           

FR
+chamber_pressure     50.00-750 psi
+exit_pressure .001 psi

Stepping value 1:  NITROUS OXIDE                 
Stepping value 2: Chamber Pressure
Calculation case: Shifting equilibrium
Data column 1: Chamber Pressure
Data column 2: Chamber Temperature
Data column 3: Chamber M (g/mol)
Data column 4: Chamber Gamma
Data column 5: Exit C*
Data column 6: Exit Isp

Results: Shifting equilibrium
  Stepvalue 1  Stepvalue 2     Data  1     Data  2     Data  3     Data  4     Data  5     Data  6
        18.00         0.00       3.402    2876.106      28.314     1.14722  1439.30297   290.96442
        18.10         0.00       3.402    2873.753      28.324     1.14748  1438.30628   290.59916
        18.20         0.00       3.402    2871.407      28.335     1.14773  1437.31460   290.23708
        18.30         0.00       3.402    2869.067      28.345     1.14799  1436.32846   289.87810
        18.40         0.00       3.402    2866.734      28.354     1.14824  1435.34638   289.52220
        18.50         0.00       3.402    2864.407      28.364     1.14850  1434.37017   289.16935
        18.60         0.00       3.402    2862.087      28.374     1.14876  1433.39801   288.81949
        18.70         0.00       3.402    2859.773      28.383     1.14902  1432.43133   288.47261
        18.80         0.00       3.402    2857.466      28.393     1.14928  1431.46932   288.12863
        18.90         0.00       3.402    2855.166      28.402     1.14954  1430.51199   287.78756
        19.00         0.00       3.402    2852.873      28.411     1.14980  1429.55867   287.44933
        19.10         0.00       3.402    2850.586      28.420     1.15006  1428.61054   287.11391
        19.20         0.00       3.402    2848.305      28.429     1.15032  1427.66740   286.78129
        19.30         0.00       3.402    2846.032      28.438     1.15059  1426.72843   286.45141
        19.40         0.00       3.402    2843.765      28.446     1.15085  1425.79379   286.12424
        19.50         0.00       3.402    2841.505      28.455     1.15111  1424.86379   285.79975
        19.60         0.00       3.402    2839.251      28.463     1.15138  1423.93864   285.47790
        19.70         0.00       3.402    2837.004      28.472     1.15164  1423.01784   285.15868
        19.80         0.00       3.402    2834.765      28.480     1.15191  1422.10138   284.84203
        19.90         0.00       3.402    2832.531      28.488     1.15218  1421.18925   284.52794
        20.00         0.00       3.402    2830.305      28.496     1.15244  1420.28177   284.21637
        20.10         0.00       3.402    2828.085      28.504     1.15271  1419.37817   283.90729
        20.20         0.00       3.402    2825.872      28.512     1.15298  1418.47908   283.60067
        20.30         0.00       3.402    2823.666      28.520     1.15324  1417.58188   283.29649
        20.40         0.00       3.402    2821.467      28.527     1.15351  1416.69055   282.99470
        20.50         0.00       3.402    2819.274      28.535     1.15378  1415.80439   282.69529
        20.60         0.00       3.402    2817.088      28.542     1.15405  1414.92148   282.39822
        20.70         0.00       3.402    2814.909      28.549     1.15432  1414.04337   282.10348
        20.80         0.00       3.402    2812.736      28.557     1.15459  1413.16889   281.81103
        20.90         0.00       3.402    2810.571      28.564     1.15486  1412.29854   281.52083
        21.00         0.00       3.402    2808.412      28.571     1.15513  1411.43268   281.23290
        21.10         0.00       3.402    2806.260      28.578     1.15540  1410.57042   280.94715
        21.20         0.00       3.402    2804.114      28.585     1.15567  1409.71245   280.66361
        21.30         0.00       3.402    2801.976      28.591     1.15594  1408.85790   280.38222
